_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
64f0929083e8f7f36fa999e8||74.35|92.38|79.15|72.9|93,2,0,0|time|15|-1|68|15.01|0|159.76|false|false|english|none|normal|false|false|false||1693487760000
64f0919d83e8f7f36fa28d5d||90.36|93.7|101.56|80.3|113,5,1,0|time|15|-1|31|15.01|0|56.77|false|false|english|none|normal|false|false|false||1693487517000
64f0912a83e8f7f36fa28835||99.98|96.97|104.78|87.41|125,2,0,0|time|15|-1|3|15|0|4.85|false|false|english|none|normal|false|false|false||1693487402000
64f08fb683e8f7f36fa277da||83.96|98.13|83.96|80.94|105,0,0,0|time|15|-1|20|15.01|0|25.89|false|false|english|none|normal|false|false|false||1693487030000
64f08f7983e8f7f36fa27532||79.16|98.02|79.16|81.64|99,0,0,0|time|15|-1|12|15.01|0|34.13|false|false|english|none|normal|false|false|false||1693486969000
64f08f3a83e8f7f36fa27297||80.76|98.06|80.76|72.96|101,0,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1693486906000
64f08f2a83e8f7f36fa271dd||88.78|98.25|88.78|82.15|111,0,0,0|time|15|-1|2|15|0|0.58|false|false|english|none|normal|false|false|false||1693486890000
64f08f1583e8f7f36fa27115||78.34|95.15|78.34|66.85|98,0,0,0|time|15|-1|2|15.01|0|8.12|false|false|english|none|normal|false|false|false||1693486869000
64ef539883e8f7f36f2209ef||92.06|97.87|92.06|80.66|46,0,0,0|words|10|-1|8|6|1|10.16|false|false|english|none|normal|false|false|false||1693406104000
64ef537b83e8f7f36f22087d||72.87|96|72.87|55.31|47,0,0,0|words|10|-1|2|7.74|0|2.31|false|false|english|none|normal|false|false|false||1693406075000
64ef536b83e8f7f36f220792||79.37|94.23|79.37|69.23|49,0,0,0|words|10|-1|5|7.41|0|11.15|false|false|english|none|normal|false|false|false||1693406059000
64ef534f83e8f7f36f220624||66.55|89.8|66.55|63.98|44,0,0,0|words|10|-1|9|7.93|0|12.96|false|false|english|none|normal|false|false|false||1693406031000
64ef533083e8f7f36f220487||91.09|96.3|91.09|74.76|52,0,0,0|words|10|-1|0|6.85|0|0|false|false|english|none|normal|false|false|false||1693406000000
64ef532683e8f7f36f2203fe||91.29|97.92|91.29|58.47|47,0,0,0|words|10|-1|24|6.18|0|43.91|false|false|english|none|normal|false|false|false||1693405990000
64ef52df83e8f7f36f22003e||89.12|95.56|89.12|77.52|43,0,0,0|words|10|-1|10|5.79|0|11.3|false|false|english|none|normal|false|false|false||1693405919000
64ef52c083e8f7f36f21feaf||98.74|100|98.74|87.04|47,0,0,0|words|10|-1|10|5.71|0|16.25|false|false|english|none|normal|false|false|false||1693405888000
64ef52a183e8f7f36f21fd1f||106.87|100|106.87|55.99|45,0,0,0|words|10|-1|13|5.05|0|17.59|false|false|english|none|normal|false|false|false||1693405857000
64ef527f83e8f7f36f21fb56||94.53|100|94.53|71.58|50,0,0,0|words|10|-1|0|6.35|0|0|false|false|english|none|normal|false|false|false||1693405823000
64ef527883e8f7f36f21fb03||78.2|95.83|78.2|74.83|45,0,0,0|words|10|-1|3|6.91|0|11.92|false|false|english|none|normal|false|false|false||1693405816000
64e9d22883e8f7f36f07e2cc||81.49|95.92|81.49|74.37|46,0,0,0|words|10|-1|26|6.77|0|50.14|false|false|english|none|normal|false|false|false||1693045288000
64e9d1d883e8f7f36f07e093||84.77|90.57|97.96|65.53|45,2,1,0|words|10|-1|38|6.37|0|50.67|false|false|english|none|normal|false|false|false||1693045208000
64e9d17b83e8f7f36f07de44||87.23|97.87|97.61|86.65|42,0,0,1|words|10|-1|37|5.78|0|55.42|false|false|english|none|normal|false|false|false||1693045115000
64e9d03c83e8f7f36f00dddc||72.38|93.3|72.38|73.6|181,0,0,0|time|30|-1|7|30.01|0|13.11|false|false|english|none|normal|false|false|false||1693044796000
64e9d00983e8f7f36f00dc74||70.36|94.18|70.36|69.29|176,0,0,0|time|30|-1|116|30.02|0|350.53|false|false|english|none|normal|false|false|false||1693044745000
64e9cda283e8f7f36f00cc95|true|103.19|100|103.19|87.4|129,0,0,0|time|15|-1|4|15|0|13.39|false|false|english|none|normal|false|false|false||1693044130000
64e9cd7e83e8f7f36f00cbaa||84.72|98.17|84.72|73.19|106,0,0,0|time|15|-1|17|15.01|0|112.91|false|false|english|none|normal|false|false|false||1693044094000
64e9871583e8f7f36f73c286||28.53|93.52|28.53|48.64|647,0,0,0|quote|3053|3|1|272.1|3|123.24|false|false|english|none|normal|false|false|false||1693026069000
64e9855f83e8f7f36f6cc14b||29.05|92.83|29.05|49.79|619,0,0,0|quote|1990|3|0|255.67|4|0|false|false|english|none|normal|false|false|false||1693025631000
64e8a94483e8f7f36faef9f6||71.17|95.72|71.17|79.01|178,0,0,0|time|30|-1|8|30.01|0|25.38|false|false|english|none|normal|false|false|false||1692969284000
64e8a90583e8f7f36faef788||69.18|94.71|70.38|68.48|173,1,0,0|time|30|-1|86|30.01|0|353.56|false|false|english|none|normal|false|false|false||1692969221000
64e8a73a83e8f7f36faee54b||65.59|92.24|65.59|62.3|328,0,0,0|time|60|-1|15|60.01|0|96.54|false|false|english|none|normal|false|false|false||1692968762000
64e8a69183e8f7f36faedee0||70.19|93.18|71.19|71.71|351,2,0,0|time|60|-1|11|60.01|0|39.17|false|false|english|none|normal|false|false|false||1692968593000
64e8a62083e8f7f36faeda68||64.19|92.86|66.39|66.54|642,5,1,0|time|120|-1|7|120.01|0|14.42|false|false|english|none|normal|false|false|false||1692968480000
64e839645ba2af43dbb7018f||75.93|96.19|82.32|76.1|95,2,0,0|time|15|-1|56|15.01|0|169.03|false|false|english|none|normal|false|false|false||1692940644000
64e838705ba2af43dbb005dc||70.38|93.07|75.98|76.7|88,0,0,1|time|15|-1|1|15|0|1.22|false|false|english|none|normal|false|false|false||1692940400000
64e8385e5ba2af43dbb00571||79.95|95.41|84.75|70.5|100,1,0,0|time|15|-1|25|15.01|0|62.67|false|false|english|none|normal|false|false|false||1692940382000
64e837f85ba2af43dbb00300||80.76|96.19|80.76|70.96|101,0,0,0|time|15|-1|6|15.01|0|14.74|false|false|english|none|normal|false|false|false||1692940280000
64e837d35ba2af43dbb00214||76.78|96.04|76.78|63.05|96,0,0,0|time|15|-1|4|15|0|3.67|false|false|english|none|normal|false|false|false||1692940243000
64e837bc5ba2af43dbb00174||76.75|95.28|84.75|81.76|96,4,0,0|time|15|-1|16|15.01|0|45.37|false|false|english|none|normal|false|false|false||1692940220000
64e837705ba2af43dbafff91||77.58|96.15|81.58|78.63|97,1,0,0|time|15|-1|5|15|0|10.23|false|false|english|none|normal|false|false|false||1692940143000
64e837515ba2af43dbaffede||79.94|96.19|79.94|72.4|100,0,0,0|time|15|-1|14|15.01|0|41.92|false|false|english|none|normal|false|false|false||1692940113000
64e8370a5ba2af43dbaffd25||78.35|97.03|78.35|73.18|98,0,0,0|time|15|-1|9|15.01|0|13.82|false|false|english|none|normal|false|false|false||1692940042000
64e836e55ba2af43dbaffc18||77.55|97|77.55|70.68|97,0,0,0|time|15|-1|7|15.01|0|30.16|false|false|english|none|normal|false|false|false||1692940005000
64e836b05ba2af43dbaffab6||78.36|95.15|81.56|80.2|98,2,1,0|time|15|-1|14|15.01|0|56.71|false|false|english|none|normal|false|false|false||1692939952000
64e836585ba2af43dbaff88b||70.37|94.85|75.16|76.13|88,2,0,0|time|15|-1|25|15.01|0|56.64|false|false|english|none|normal|false|false|false||1692939864000
64e835f65ba2af43dbaff60e||63.98|92.05|63.98|77.67|80,0,0,0|time|15|-1|4|15|0|14.3|false|false|english|none|normal|false|false|false||1692939766000
64e835d35ba2af43dbaff536||79.15|96.19|81.55|81.93|99,1,0,0|time|15|-1|10|15.01|0|46.47|false|false|english|none|normal|false|false|false||1692939731000
64e8358d5ba2af43dbaff372||74.37|94.17|79.16|76.9|93,1,1,0|time|15|-1|17|15.01|0|44.65|false|false|english|none|normal|false|false|false||1692939661000
64e835405ba2af43dba8fbc7||87.19|95.61|88.79|84.96|109,2,0,0|time|15|-1|4|15|0|10.77|false|false|english|none|normal|false|false|false||1692939584000
64e78bee5ba2af43db55fbd4||79.17|97.06|79.17|73.05|99,0,0,0|time|15|-1|15|15.01|0|57.71|false|false|english|none|normal|false|false|false||1692896238000
64e78b965ba2af43db55f7d0||67.95|95.6|67.95|60.34|85,0,0,0|time|15|-1|36|15.01|0|129.81|false|false|english|none|normal|false|false|false||1692896150000
64e78ac65ba2af43db55ee59||73.56|97|79.16|69.67|92,1,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1692895942000
64e78ab65ba2af43db55edb3||87.94|100|87.94|85.34|110,0,0,0|time|15|-1|81|15.01|0|227.51|false|false|english|none|normal|false|false|false||1692895926000
64e7896b5ba2af43db55df09||81.55|92.98|89.55|78.09|102,5,0,0|time|15|-1|10|15.01|0|11.47|false|false|english|none|normal|false|false|false||1692895595000
64e7893e5ba2af43db55dcd5|true|90.34|100|90.34|77.33|113,0,0,0|time|15|-1|47|15.01|0|151.22|false|false|english|none|normal|false|false|false||1692895550000
64e788515ba2af43db4edd54||87.95|99.1|87.95|82.35|110,0,0,0|time|15|-1|18|15.01|0|45.6|false|false|english|none|normal|false|false|false||1692895313000
64e769d65ba2af43db15cbcc||69.58|97.89|75.17|76.46|87,0,0,1|time|15|-1|36|15.01|0|89.05|false|false|english|none|normal|false|false|false||1692887510000
64e7694e5ba2af43db0ed069||88.72|98.25|88.72|74.22|111,0,0,0|time|15|-1|39|15.01|0|127.18|false|false|english|none|normal|false|false|false||1692887374000
64e7689c5ba2af43db0ec821||81.55|98.08|81.55|76.76|102,0,0,0|time|15|-1|10|15.01|0|30.97|false|false|english|none|normal|false|false|false||1692887196000
64e768635ba2af43db0ec54b||81.58|100|81.58|77.73|102,0,0,0|time|15|-1|11|15|0|17.24|false|false|english|none|normal|false|false|false||1692887139000
64e6d1375ba2af43dbdf0206||29.41|93.46|29.41|51.3|655,0,0,0|quote|4288|3|4|267.27|3|206.45|false|false|english|none|normal|false|false|false||1692848439000
64e6ceff5ba2af43dbdef438||29.29|91.8|29.29|50.99|614,0,0,0|quote|3747|3|2|251.54|2|8.27|false|false|english|none|normal|false|false|false||1692847871000
64e6cdd95ba2af43dbd7f999||29.14|90.14|29.14|46.44|684,0,0,0|quote|6335|3|0|281.63|7|0|false|false|english|none|normal|false|false|false||1692847577000
64e6cc1f5ba2af43dbd7eef7||64.79|92.05|64.79|68.35|81,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1692847135000
64e6cc105ba2af43dbd7eea8||59.16|90.48|59.16|61.55|74,0,0,0|time|15|-1|19|15.01|0|53.26|false|false|english|none|normal|false|false|false||1692847120000
64e6cb8f5ba2af43dbd7eb71||67.16|86.67|80.75|72.9|84,5,2,1|time|15|-1|8|15.01|0|24.42|false|false|english|none|normal|false|false|false||1692846991000
64e6cb5c5ba2af43dbd7ea04||73.59|97.03|80.78|82.46|92,1,0,1|time|15|-1|1|15|0|11.5|false|false|english|none|normal|false|false|false||1692846940000
64e6cb405ba2af43dbd7e93a||82.36|99.04|82.36|77.37|103,0,0,0|time|15|-1|18|15.01|0|52.36|false|false|english|none|normal|false|false|false||1692846912000
64e6caec5ba2af43dbd0f3a5||79.15|97.06|79.15|69.53|99,0,0,0|time|15|-1|8|15.01|0|23.24|false|false|english|none|normal|false|false|false||1692846828000
64e6cab65ba2af43dbd0f232||63.89|92.22|64.49|62.78|639,1,1,0|time|120|-1|3|120.01|0|14.3|false|false|english|none|normal|false|false|false||1692846774000
64e6ca2b5ba2af43dbd0ee59||61.49|90.54|64.49|60.91|615,11,0,1|time|120|-1|4|120.01|0|20.99|false|false|english|none|normal|false|false|false||1692846635000
64e625ae5ba2af43db8500da||29.5|93.23|29.5|55.78|288,0,0,0|quote|478|1|4|117.14|0|10.56|false|false|english|none|normal|false|false|false||1692804526000
64e6250b5ba2af43db84f9cc||30.43|92.96|30.43|53.61|66,0,0,0|quote|121|0|1|26.02|0|2.25|false|false|english|none|normal|false|false|false||1692804363000
64e624d85ba2af43db84f7a8||32.73|95.65|32.73|49.62|66,0,0,0|quote|6851|0|8|24.2|0|177.49|false|false|english|none|normal|false|false|false||1692804312000
64e623965ba2af43db84e9a9||26.41|90.01|26.57|46.93|652,0,1,0|quote|2141|3|1|296.26|6|2.2|false|false|english|none|normal|false|false|false||1692803990000
64e6224d5ba2af43db7de7ed||29.67|94.92|29.67|51.81|669,0,0,0|quote|5833|3|0|270.55|6|0|false|false|english|none|normal|false|false|false||1692803661000
64e5d5295ba2af43dbe92491||82.33|97.17|82.33|74.97|103,0,0,0|time|15|-1|29|15.01|0|79.48|false|false|english|none|normal|false|false|false||1692783913000
64e5d2ed5ba2af43dbe22333|true|72.79|93.64|75.69|67.34|728,6,1,1|time|120|-1|10|120.01|0|42.32|false|false|english|none|normal|false|false|false||1692783341000
64e5d2275ba2af43dbe21e4d|true|77.58|95.83|78.78|72.25|388,3,0,0|time|60|-1|34|60.01|0|161.44|false|false|english|none|normal|false|false|false||1692783143000
64e5d11c5ba2af43dbdb2502|true|83.97|95.54|88.37|79.33|210,4,1,0|time|30|-1|22|30.01|0|95.69|false|false|english|none|normal|false|false|false||1692782876000
64e5d0895ba2af43dbdb20dd||75.97|97.96|75.97|76.38|95,0,0,0|time|15|-1|6|15.01|0|21.79|false|false|english|none|normal|false|false|false||1692782729000
64e599915ba2af43db716d06||75.96|94.23|83.16|76.17|95,5,0,0|time|15|-1|100|15.01|0|334.15|false|false|english|none|normal|false|false|false||1692768657000
64e597d15ba2af43db6a7002||79.12|95.33|83.91|75.52|99,2,0,0|time|15|-1|44|15.02|0|110.47|false|false|english|none|normal|false|false|false||1692768209000
64e5972b5ba2af43db6a6bcb||68.77|90.53|68.77|62.14|172,0,0,0|time|30|-1|17|30.01|0|25.02|false|false|english|none|normal|false|false|false||1692768043000
64e596d55ba2af43db6a69ae||77.16|95.17|79.16|75.36|193,1,0,0|time|30|-1|50|30.02|0|176.17|false|false|english|none|normal|false|false|false||1692767957000
64e595df5ba2af43db6a634d||72.38|91.75|77.18|63.61|181,3,2,0|time|30|-1|24|30.01|0|86.7|false|false|english|none|normal|false|false|false||1692767711000
64e595545ba2af43db636e0b||85.53|97.3|85.53|72.62|107,0,0,0|time|15|-1|38|15.01|0|101.85|false|false|english|none|normal|false|false|false||1692767572000
64e5757c5ba2af43db241b45||89.54|99.12|89.54|71.38|112,0,0,0|time|15|-1|160|15.01|0|396.75|false|false|english|none|normal|false|false|false||1692759420000
64e571be5ba2af43db1d1098||89.55|96.58|92.74|81.16|112,3,0,0|time|15|-1|10|15.01|0|27.07|false|false|english|none|normal|false|false|false||1692758462000
64e5718a5ba2af43db1d0f23||75.94|95.15|80.74|74.57|95,2,0,0|time|15|-1|5|15.01|0|28.41|false|false|english|none|normal|false|false|false||1692758410000
64e571585ba2af43db1d0dda||67.99|88.68|80.79|76.62|85,7,0,1|time|15|-1|13|15|0|23.47|false|false|english|none|normal|false|false|false||1692758360000
64e571265ba2af43db1d0c75||80.76|95.28|80.76|67.96|101,0,0,0|time|15|-1|14|15.01|0|53.11|false|false|english|none|normal|false|false|false||1692758310000
64e570c55ba2af43db1d09a6||85.57|99.07|85.57|85.48|107,0,0,0|time|15|-1|4|15.01|0|6.52|false|false|english|none|normal|false|false|false||1692758213000
64e570ab5ba2af43db1d08cf||79.16|97.09|79.16|75.71|99,0,0,0|time|15|-1|66|15.01|0|195.97|false|false|english|none|normal|false|false|false||1692758187000
64e56f615ba2af43db1cffa3|true|43.98|94.92|43.98|57.02|55,0,0,0|time|15|-1|4|15.01|0|16.31|true|false|english|none|normal|false|false|false||1692757857000
64e56f385ba2af43db1cfe83|true|39.19|93.1|43.99|52.05|49,1,0,0|time|15|-1|6|15|0|21.37|true|false|english|none|normal|false|false|false||1692757816000
64e47fb9296972726c1e2a25|true|90.32|100|90.32|86.41|113,0,0,0|time|15|-1|12|15.01|0|22.63|false|false|english|none|normal|false|false|false||1692696505000
64e47f89296972726c1e28c5||79.16|94.5|84.76|77.83|99,2,0,1|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1692696457000
64e47f79296972726c1e2844||83.94|96.4|87.94|75.93|105,2,0,0|time|15|-1|42|15.01|0|71.41|false|false|english|none|normal|false|false|false||1692696441000
64e47efc296972726c1e244f||80.75|88.52|97.54|83.28|101,9,2,0|time|15|-1|7|15.01|0|16.87|false|false|english|none|normal|false|false|false||1692696316000
64e47ed2296972726c1e2328||81.52|97.25|87.12|80.24|102,2,0,0|time|15|-1|7|15.01|0|30.02|false|false|english|none|normal|false|false|false||1692696274000
64e47e9e296972726c1e21c9||84.75|98.15|84.75|73.07|106,0,0,0|time|15|-1|71|15.01|0|245.97|false|false|english|none|normal|false|false|false||1692696222000
64e37432296972726c07065c||27.99|93.03|27.99|45.4|928,0,0,0|quote|5623|3|0|397.83|11|0|false|false|english|none|normal|false|false|false||1692628018000
64e37285296972726c06f2c2||28.42|94.39|28.42|51.62|618,0,0,0|quote|5882|3|0|260.91|4|0|false|false|english|none|normal|false|false|false||1692627589000
64e36d45296972726cf8dd1e||33.06|95.86|33.4|56.09|664,1,0,0|quote|2983|3|0|241.05|1|0|false|false|english|none|normal|false|false|false||1692626245000
64e36c2b296972726cf8d07d||31.64|95.43|31.64|55|604,0,0,0|quote|2915|3|0|229.09|1|0|false|false|english|none|normal|false|false|false||1692625963000
64e36b25296972726cf8c4b4||30.17|94.62|30.17|53.61|649,0,0,0|quote|3413|3|1|258.11|4|25.26|false|false|english|none|normal|false|false|false||1692625701000
64e369e5296972726cf1c8ee||28.56|95.91|28.56|50.78|679,0,0,0|quote|5150|3|4|285.27|11|63|false|false|english|none|normal|false|false|false||1692625381000
64e22fcb296972726c80b0cb||31.42|94.22|31.42|52.73|618,0,0,0|quote|1386|3|3|235.99|1|96.3|false|false|english|none|normal|false|false|false||1692544971000
64e22e14296972726c80a38a||27.57|91.6|27.57|46.47|705,0,0,0|quote|4341|3|0|306.86|6|0|false|false|english|none|normal|false|false|false||1692544532000
64e22ccc296972726c79ac8e||27.49|93.67|27.49|49.85|679,0,0,0|quote|2544|3|0|296.37|8|0|false|false|english|none|normal|false|false|false||1692544204000
64e18f55296972726c3e256f||28.71|93.48|29.08|52.98|620,1,0,0|quote|2504|3|1|259.18|2|3.76|false|false|english|none|normal|false|false|false||1692503893000
64e18dfd296972726c3e1df6||28.83|94.56|28.83|50.67|641,0,0,0|quote|1867|3|1|266.78|6|21.22|false|false|english|none|normal|false|false|false||1692503549000
64e18cc0296972726c3e1720||26.95|93.87|26.95|48.82|611,0,0,0|quote|4131|3|0|272.06|4|0|false|false|english|none|normal|false|false|false||1692503232000
64e0d534296972726ccb478f||26.98|91.67|26.98|49.26|88,0,0,0|quote|994|0|4|39.14|1|37.09|false|false|english|none|normal|false|false|false||1692456244000
64e0d4c8296972726ccb449c||29.52|94.05|29.52|53.59|79,0,0,0|quote|3886|0|0|32.11|0|0|false|false|english|none|normal|false|false|false||1692456136000
64e0d4a0296972726ccb437a||25.18|90.43|25.18|41.23|85,0,0,0|quote|6429|0|1|40.51|1|5.97|false|false|english|none|normal|false|false|false||1692456096000
64e0d430296972726ccb4037||26.73|93.97|26.73|45.48|683,0,0,0|quote|4566|3|3|306.57|9|181.38|false|false|english|none|normal|false|false|false||1692455984000
64e0d136296972726cc43eb2||26.2|92.56|26.37|45.04|619,0,0,1|quote|6076|3|4|283.48|6|326.53|false|false|english|none|normal|false|false|false||1692455222000
64e0ccac296972726cbd3189||27.26|94.9|27.26|49.01|650,0,0,0|quote|5541|3|2|286.15|1|51.6|false|false|english|none|normal|false|false|false||1692454060000
64e0cb3c296972726cbd25c5||21.06|94.19|21.06|34.76|629,0,0,0|quote|1477|3|1|358.39|33|5.71|false|false|english|none|normal|false|false|false||1692453692000
64dee7f16738098b3db6e1c7||28.58|93.63|28.58|51.15|691,0,0,0|quote|3431|3|0|290.1|6|0|false|false|english|none|normal|false|false|false||1692329969000
64dee6b16738098b3db6d93a||28.2|94.98|28.2|52.32|657,0,0,0|quote|6151|3|0|279.6|6|0|false|false|english|none|normal|false|false|false||1692329649000
64dee5746738098b3dafe829||28.08|95.02|28.08|54.02|687,0,0,0|quote|4191|3|2|293.6|5|142.67|false|false|english|none|normal|false|false|false||1692329332000
64dedb346738098b3d9e5d61||68.76|98.85|68.76|66.57|86,0,0,0|time|15|-1|31|15.01|0|88.92|false|false|english|none|normal|false|false|false||1692326708000
64dedaa26738098b3d9ae5e4||77.57|100|77.57|79.75|97,0,0,0|time|15|-1|37|15.01|0|136.53|false|false|english|none|normal|false|false|false||1692326562000
64ded9ea6738098b3d9ae124||76.73|97.96|76.73|77.74|96,0,0,0|time|15|-1|27|15.01|0|79.41|false|false|english|none|normal|false|false|false||1692326378000
64ded9726738098b3d9ade03||73.55|94.06|78.35|68.17|92,1,1,0|time|15|-1|24|15.01|0|78.47|false|false|english|none|normal|false|false|false||1692326258000
64ded8fe6738098b3d9adb00||76.76|96|76.76|72.8|96,0,0,0|time|15|-1|52|15.01|0|114.76|false|false|english|none|normal|false|false|false||1692326142000
64ded8406738098b3d9ad675||83.93|97.25|87.13|82.98|105,2,0,0|time|15|-1|25|15.01|0|65.95|false|false|english|none|normal|false|false|false||1692325952000
64de33f9707edb24485e0afc||25.92|93.58|25.92|49.83|655,0,0,0|quote|4288|3|2|303.3|6|4.57|false|false|english|none|normal|false|false|false||1692283897000
64de328d707edb24485dfc1d||27.69|93.53|28.12|52.6|644,1,0,1|quote|2141|3|2|279.11|4|30.51|false|false|english|none|normal|false|false|false||1692283533000
64de310f707edb2448570422||28.46|96.12|28.46|56.97|322,0,0,0|quote|4307|2|102|135.77|3|314.57|false|false|english|none|normal|false|false|false||1692283151000
64dc45fb707edb244882624f||42.79|89.6|43.17|53.43|458,1,0,0|quote|4041|2|1|128.44|0|1.88|false|false|english|none|normal|false|false|false||1692157435000
64dc4570707edb2448825ebe||35.89|85.48|36.74|43.78|340,1,0,0|quote|3001|2|0|113.67|1|0|false|false|english|none|normal|false|false|false||1692157296000
64dc44f0707edb2448825b36||24.74|91.38|25.39|47.25|341,1,0,0|quote|3939|2|0|165.42|3|0|false|false|english|none|normal|false|false|false||1692157168000
64dc442e707edb244882566c||26.64|94.55|26.95|50.15|429,1,0,0|quote|3078|2|0|193.26|5|0|false|false|english|none|normal|false|false|false||1692156974000
64dc4340707edb2448825089||24.27|92.51|24.75|43.59|350,1,0,0|quote|6441|2|0|173.08|6|0|false|false|english|none|normal|false|false|false||1692156736000
64dc427f707edb24487b65e8||21.51|90.03|21.51|36.78|316,0,0,0|quote|3624|2|0|176.27|7|0|false|false|english|none|normal|false|false|false||1692156543000
64d8e5c1707edb2448d2f2c9||25.08|91.33|25.28|45.58|492,0,0,1|quote|2773|2|1|235.43|5|4.32|false|false|english|none|normal|false|false|false||1691936193000
64d8e4ac707edb2448cc08df||30.51|97.81|30.51|55.57|311,0,0,0|quote|734|2|0|122.34|2|0|false|false|english|none|normal|false|false|false||1691935916000
64d8e426707edb2448cc04c9||23.75|92.31|24.33|41.04|328,1,0,0|quote|6367|2|3|165.74|11|35.34|false|false|english|none|normal|false|false|false||1691935782000
64d8e2e6707edb2448cbfa88||27.83|91.48|27.83|50.21|329,0,0,0|quote|3208|2|0|141.85|2|0|false|false|english|none|normal|false|false|false||1691935462000
64d8e245707edb2448cbf599||23.85|89.66|23.85|42.41|347,0,0,0|quote|3469|2|2|174.56|6|19.16|false|false|english|none|normal|false|false|false||1691935301000
64d4fceb88a8b868fdb2b8b3||28.18|95.82|28.18|53.06|435,0,0,0|quote|3980|2|3|185.23|4|52|false|false|english|none|normal|false|false|false||1691679979000
64d4fbcf88a8b868fdb2ad79||27.84|94.46|27.84|50.23|424,0,0,0|quote|3605|2|0|182.73|6|0|false|false|english|none|normal|false|false|false||1691679695000
64d4faa688a8b868fdabc550||26.94|94|28.21|51.15|424,3,0,0|quote|1747|2|1|188.84|2|247.15|false|false|english|none|normal|false|false|false||1691679397000
64d4f8a188a8b868fdabb057||26.27|93.06|27.42|47.85|411,2,0,0|quote|1759|2|10|187.78|6|257.5|false|false|english|none|normal|false|false|false||1691678881000
64d104be4ebd53353e2d8d0f||25.81|90.86|27.13|50.46|509,3,0,3|quote|2263|2|6|236.62|4|26.21|false|false|english|none|normal|false|false|false||1691419838000
64cb725aeec826fbdcff295b|true|70.4|95.47|72.2|68.73|352,3,1,0|time|60|-1|10|60|0|60.93|false|false|english|none|normal|false|false|false||1691054682000
64cb66a4eec826fbdcea651e||42.19|93.83|42.19|60.2|211,0,0,0|time|60|-1|17|60.01|0|66.28|false|false|english_5k|none|normal|false|false|false||1691051684000
64cb660aeec826fbdcea6143|true|43.59|93.99|43.59|69.14|218,0,0,0|time|60|-1|23|60.01|0|89.5|false|false|english_5k|none|normal|false|false|false||1691051530000
64cb1fd9eec826fbdc604096|true|40.79|88.74|40.79|66.2|204,0,0,0|time|60|-1|26|60.01|0|180.22|false|false|english_5k|none|normal|false|false|false||1691033561000
64ca33f3eec826fbdc913180|true|69.39|94.65|71.79|72.94|347,4,0,1|time|60|-1|31|60.01|0|187.32|false|false|english|none|normal|false|false|false||1690973171000
64ca32d2eec826fbdc8a5a37||65.18|95.36|65.18|66.46|326,0,0,0|time|60|-1|10|60.02|0|20.51|false|false|english|none|normal|false|false|false||1690972882000
64ca326aeec826fbdc8a5748|true|67.6|95.25|67.6|68.21|338,0,0,0|time|60|-1|2|60|0|4.11|false|false|english|none|normal|false|false|false||1690972778000
64ca318deec826fbdc8a50c2||62.26|94.01|62.26|67.4|249,0,0,0|words|50|-1|30|48|1|126.37|false|false|english|none|normal|false|false|false||1690972557000
64ca068ceec826fbdc375f87|true|72.1|93.7|78.44|76.94|239,5,0,0|words|50|-1|99|39.78|0|328.45|false|false|english|none|normal|false|false|false||1690961548000
64ca0484eec826fbdc308211||61.94|91.24|64.46|59.71|123,2,0,0|words|25|-1|8|23.83|0|23.03|false|false|english|none|normal|false|false|false||1690961028000
64ca0449eec826fbdc308058|true|81.94|96.43|86.25|78.81|133,3,0,1|words|25|-1|2|19.48|0|3.21|false|false|english|none|normal|false|false|false||1690960969000
64c9c449eec826fbdcb4541d||77.29|94.12|77.29|62.45|48,0,0,0|words|10|-1|15|7.45|0|28.89|false|false|english|none|normal|false|false|false||1690944585000
64c9c412eec826fbdcb452a4||88.58|100|88.58|71.99|46,0,0,0|words|10|-1|0|6.23|0|6.06|false|false|english|none|normal|false|false|false||1690944530000
64c9c402eec826fbdcb45237||80.35|94.55|80.35|57.25|52,0,0,0|words|10|-1|11|7.77|0|24.4|false|false|english|none|normal|false|false|false||1690944514000
64c9c3d7eec826fbdcb45122||91.34|100|91.34|67.46|47,0,0,0|words|10|-1|30|6.18|0|54.96|false|false|english|none|normal|false|false|false||1690944471000
64c9c36aeec826fbdcb44e7a||61.48|93.38|69.37|69.28|117,3,0,0|words|25|-1|38|22.84|0|102.43|false|false|english|none|normal|false|false|false||1690944362000
64c9c2cbeec826fbdcad7c2f|true|71.89|97.73|71.89|70.29|129,0,0,0|words|25|-1|17|21.53|0|151.82|false|false|english|none|normal|false|false|false||1690944203000
64c9c1f2eec826fbdcad7738|true|42.8|90.59|44.2|59.93|428,3,0,1|time|120|-1|54|120.01|1|374.77|false|false|english_1k|none|normal|false|false|false||1690943986000
64c9bf94eec826fbdca69a02||56.74|96.1|59.94|63.83|71,1,0,0|time|15|-1|12|15.02|0|59.84|false|false|english|none|normal|false|false|false||1690943380000
